school	address
124160	394031513
124161	10013217041
124162	100032282089
124163	200001324691
124164	200001325868
124166	394034627
124167	100032204133
124168	200001838570
124169	100032215561
124170	394003151
124171	10008163110
124172	394028330
124173	10003695209
124174	200001845987
124175	100032223711
124176	394029633
124177	100032282498
124178	394028486
124179	394031462
124180	394031462
124181	200004608316
124182	394037796
124183	10008162352
124184	100032282539
124185	10024109915
124186	394037796
124187	100032004074
124189	100032282169
124190	100032228176
124191	200004524604
124192	10003692664
124193	200004528477
124194	200001333342
124195	200001326490
124196	200001326393
124197	200001321748
124198	200001331936
124199	200001320388
124200	200001320881
124201	200001322285
124202	200001320936
124203	200001322284
124204	200001322296
124205	200001322480
124206	10013216571
124207	10013217033
124209	10002765151
124210	10013843970
124211	10013217036
124212	100032229123
124214	100032229053
124215	100032229126
124216	3455124050
124217	100032280500
124218	100032002892
124219	394029484
124220	100032223180
124221	3455137039
124227	3455114855
124228	3455114752
124229	3455115836
124230	3455114752
124231	100032002301
124232	100032222069
124233	100032285567
124234	200001326000
124235	200004601504
124236	10090089087
124237	100032281981
124238	200001585811
124239	200003093953
124240	100032279766
124241	200001579698
124242	10002770109
124243	100032230952
124244	10024533748
124245	200004526244
124246	100032283746
124247	100032023115
124248	100032281997
124249	10002768910
124250	200001576545
124251	200001577235
124252	100032224719
124254	200004616407
124255	100032219516
124257	10013846494
124258	100032226436
124259	10002767384
124260	10013216606
124261	200001572415
124262	100032283791
124263	10008044456
124264	200004604373
124265	200004617149
124266	10002241608
124267	200004603021
124269	200004527668
124270	10008036445
124271	100032280973
124272	200003041325
124273	100032229658
124274	200001326406
124275	200001323564
124276	100032201106
124277	10002765254
124278	200004528173
124279	200001317805
124280	100032230296
124281	10023782943
124282	10023782933
124283	200001586818
124284	200004525194
124285	100032230476
124286	100032002573
124287	200001572730
124288	200001586200
124289	100032283810
124290	200004602108
124291	100032226685
124292	200003095567
124293	200001324259
124294	200001838445
124296	100032208016
124297	200001326130
124298	100032205373
124299	200001333113
124300	100032207761
124301	200001316640
124302	10002088509
124303	200001326606
124304	100032284868
124306	200001586737
124307	200003041380
124308	3455114416
124309	3455143628
124311	3455116143
124312	3455123920
124315	3455115926
124316	3455115849
124317	3455121969
124318	3455115323
124319	3455115667
124320	3455114882
124321	3455114323
124322	3455115304
124323	3455115914
124324	3455115914
124325	3455114754
124327	100032004257
124328	200001572877
124329	100032203773
124331	200001577644
124332	200001573985
124333	200001574256
124334	100032207758
124335	10002770113
124336	100032197200
124337	200003041338
124338	100032002302
124339	200001586323
124340	10010605763
124341	200001575820
124342	200004607727
124343	200004525163
124344	100032199791
124345	100031996203
124346	3455121973
124348	200004528498
124349	100032223708
124350	200001585888
124351	10013216583
124352	100031846318
124353	200001319826
124354	10008161571
124355	100032219512
124356	200001586919
124357	100032226435
124358	100032214513
124360	100032280920
124361	200001333113
124362	200001322996
124363	200001324217
124364	200001318014
124365	200001586625
124366	100032199789
124367	200004605086
124368	10010604402
124369	394031448
124370	100032285397
124371	100032285120
124372	10090089335
124373	394028673
124374	200004528007
124375	10002777426
124376	100032282134
124377	100032002572
124378	3455114166
124379	200001319825
124380	200004606099
124381	200001581883
124382	3455115216
124383	3455015782
124384	3455137032
124385	3455115361
124387	3455114599
124388	3455113267
124389	3455115304
124390	3455145442
124391	100032004279
124392	100032004072
124394	100032002335
124395	100032223712
124396	200001577235
124397	100032224860
124398	100032224163
124399	200001577298
124400	200004523128
124401	100032221515
124402	200004535204
124403	100032284590
124404	100032312509
124406	200001574959
124407	200001576233
124408	10013847855
124409	100031703987
124410	200004616509
124411	100032215562
124412	200004608071
124413	100032214514
124415	100032205718
124416	100032203518
124417	100032200460
124418	394030970
124419	100032230307
124420	394028550
124422	100031697386
124423	100032281977
124424	200004528154
124425	100032282169
124426	100032200351
124427	200001578885
124428	100032221277
124430	100032199845
124431	200001581690
124432	100032221275
124433	394003151
124434	394028486
124435	10002768814
124436	100032199013
124437	100032282440
124438	100032227164
124439	100032227165
124440	3455112161
124441	3455114340
124442	100031670885
124443	100031682890
124444	100032201217
124445	200001332124
124446	100032204724
124449	10009257961
124450	10008036633
124451	100032199789
124452	100032206221
124453	200001845987
124455	200001321312
124456	200001581690
124457	100032201158
124458	200001575955
124459	100032283326
124460	3455114595
124461	100032214512
124462	200003036986
124464	100032282081
124465	3455116111
124466	200003095890
124467	200001326313
124468	200003095061
124469	100031688993
124470	100032283736
124471	100032206012
124472	10002085152
124473	10009260396
124474	10002770167
124475	100032201348
124476	100032201150
124477	200001337395
124478	10013212495
124481	100032214402
124484	3455143324
124486	100032223530
124487	200004606412
124488	200001846918
124489	100032205399
124490	200004526245
124494	10002776809
124495	100032221273
124497	3455125302
124498	100032198166
124499	200003037813
124501	3455145450
124503	3455137032
124504	10008043905
124505	10008043905
124508	100032224166
124512	200001574959
124513	394028485
124514	100032223179
124515	200001575088
124517	10024109915
124518	200001320884
124519	10024252716
124520	10024112326
124521	10002766944
124522	394029633
124523	200004535368
124524	200001320884
124525	100091484080
124527	100091506800
124528	10035057168
124529	100091503876
124532	200001368823
124533	100091459124
124534	100091635360
124535	200004226942
124536	100091457444
124537	10023129290
124538	100091459121
124539	100091499879
124540	100091459581
124541	100091500773
124542	100091500763
124544	100091425867
124545	100091634397
124546	10090002682
124547	10009737476
124548	10009742982
124549	100091635711
124550	10009748111
124551	100091637518
124552	10009756941
124553	10009743119
124554	10009749081
124555	10009748396
124556	10023129954
124557	10009747663
124558	100091457349
124559	100091508196
124560	200004227829
124561	10023129683
124562	100091647445
124563	100091499698
124564	10009748852
124565	200001369404
124566	200004652686
124567	200003817448
124569	100091570972
124570	100091605926
124572	10002228346
124573	100091572269
124574	100091570249
124575	100091507192
124576	100091488864
124577	200004229866
124578	200004650369
124579	200004650542
124580	100091485605
124581	100091485506
124582	100091485643
124583	200004669114
124584	100091487583
124585	100091492460
124586	200003818091
124587	100091507284
124588	100091509307
124589	100091486578
124590	100091492606
124591	200003818129
124592	100091571353
124593	10013606163
124594	200004647035
124595	100091487453
124596	10013604369
124597	100091485913
124598	10012168528
124599	100091489526
124600	200004646382
124601	200001059769
124602	200004645701
124603	200004670553
124604	200002755755
124605	100091490563
124606	10033303464
124607	100091490679
124608	100091568507
124609	200001060805
124610	100091492136
124611	200001059788
124612	100091489176
124613	200004642799
124614	200004669090
124615	100091638823
124616	10013605014
124617	200004656418
124618	200004660856
124619	200004646508
124620	100091495159
124621	100091491563
124622	200003818594
124623	100091492137
124624	100091485606
124625	100091507095
124627	10013608239
124628	100091486920
124629	200004647714
124630	10013604532
124631	100091488675
124632	100091606755
124633	100091566590
124634	100091567644
124635	100091569512
124636	100091606372
124637	10013331966
124638	100091570497
124639	100091606755
124640	100091570280
124641	100091567914
124643	10035057730
124644	100091493151
124645	100091492948
124646	10004563642
124647	10004564216
124648	100091501398
124649	100091502126
124650	10004566262
124651	10035053618
124653	10004562144
124654	10004564236
124655	100091501817
124656	10035057969
124657	100091483542
124658	10004565603
124659	10035057847
124660	10035057847
124661	10090538876
124662	10035057586
124663	10090538876
124664	10035057586
124665	10004566765
124666	10004566765
124667	10004570009
124668	100091483546
124669	10035057582
124670	100091493116
124671	200004668541
124672	10090737023
124673	10090738615
124675	10033308948
124676	100091567808
124677	100091568352
124678	10009748483
124679	10035054893
124680	100091635588
124681	100091507096
124682	10009748792
124683	10012983601
124684	10090537687
124685	200004660620
124686	100091457446
124687	100091503067
124688	10009741462
124689	10009747490
124690	100091501223
124691	100091458459
124692	100091475480
124693	10009742425
124694	10003810386
124695	100091508407
124696	200001369367
124697	10009745877
124698	100091637735
124699	10033307887
124700	100091502355
124701	100091501057
124702	10009748809
124703	100091637550
124704	100091503397
124705	200004221931
124706	10013092145
124707	100091459506
124708	100091508511
124709	200001369142
124710	100091503723
124711	10023991931
124712	10023126953
124713	100091473425
124715	200003818705
124716	10090002984
124717	10090889773
124718	10013100810
124720	10012169293
124721	200004659268
124722	200004651569
124723	10023991121
124724	100091571352
124725	10002228783
124727	100091568617
124728	200004656289
124729	100091474030
124730	10013605534
124732	100091488919
124733	200003818075
124734	100091508678
124735	100091491051
124736	100091569584
124737	200003818158
124738	100091484172
124739	10023991938
124740	200003818278
124741	100091571354
124742	100091494812
124743	100091509309
124744	100091509302
124745	100091496750
124746	100091381314
124747	10012168873
124748	10013331559
124749	100091509306
124750	100091635716
124751	200001869546
124752	100091508698
124753	10012177889
124754	100091509305
124755	100091508984
124756	10009748957
124757	100091458280
124758	200003817687
124759	200003817460
124760	100091508194
124761	200001364190
124762	10009746617
124763	100091457734
124764	10009745625
124765	100091498097
124767	100091503876
124768	10090003022
124769	10009747663
124770	100091635339
124771	200003817979
124772	100091489698
124773	10013605600
124774	200003818882
124775	100091488055
124776	10023991939
124777	200004660440
124778	100091571901
124779	200002760938
124780	100091569509
124781	10004566803
124782	10004562089
124783	10004565279
124784	10004567532
124785	10004566766
124786	10004563774
