Group UID,Group ID,Group Name,Companies House Number,Group Type (code),Group Type
16329,TR03501,Symphony Learning Trust,07941899,06,Multi-academy trust
16330,TR03481,Learn Academies Trust,08095439,06,Multi-academy trust
16331,TR01430,Merchants' Academy Trust,05598063,06,Multi-academy trust
16332,TR01702,Quaerere Academy Trust,06221748,06,Multi-academy trust
16334,TR00445,The Charter Schools Educational Trust,07338707,06,Multi-academy trust
16335,TR00100,Ashmole Academy Trust Ltd,07375627,06,Multi-academy trust
16336,TR02551,Sapientia Education Trust,07466353,06,Multi-academy trust
16338,TR01179,"Hoddesdon School Trust, The",07555066,06,Multi-academy trust
16339,TR02559,Yavneh College Academy Trust,07643712,06,Multi-academy trust
16340,TR00876,Lighthouse Schools Partnership,07662102,06,Multi-academy trust
16341,TR01406,Cotswold Beacon Academy Trust,07692339,06,Multi-academy trust
16342,TR01626,Special Partnership Trust,07724160,06,Multi-academy trust
16343,TR02349,"University Technical College, Royal Borough of Greenwich, The",07742547,06,Multi-academy trust
16344,TR00779,Grand Union Multi Academy Trust,07800029,06,Multi-academy trust
16345,TR01912,Southend East Community Academy Trust,07825856,06,Multi-academy trust
16346,TR02240,Endeavour Learning Trust,07848372,06,Multi-academy trust
16347,TR00865,Godmanchester Community Education Trust,07923329,06,Multi-academy trust
16348,TR02945,WMG Academy for Young Engineers,07937014,06,Multi-academy trust
16349,TR02513,Equate Education Trust,07971665,06,Multi-academy trust
16350,TR02280,Success Academy Trust,08135389,06,Multi-academy trust
16351,TR00837,Bradgate Education Partnership,08168237,06,Multi-academy trust
16352,TR01804,Robin Hood Multi Academy Trust,08686006,06,Multi-academy trust
16353,TR01674,Preston Primary Academy Trust,08727883,06,Multi-academy trust
16354,TR01125,"Huish Academy Trust, The",08756412,06,Multi-academy trust
16355,TR03100,The Forge Trust,09443602,06,Multi-academy trust
16363,TR00621,South Westmorland Multi Academy Trust,07646748,06,Multi-academy trust
16365,TR03493,"Dove Academy Trust, The",10199461,06,Multi-academy trust
16369,TR00733,Horizon Multi Academy Trust,08084557,06,Multi-academy trust
16370,TR03521,St Bartholomew's Church of England Primary School Trust,10312858,06,Multi-academy trust
16371,TR00814,Life Education Trust,08102628,06,Multi-academy trust
16373,TR02203,Severn Academies Educational Trust,07633402,06,Multi-academy trust
16374,TR01039,The Schelwood Trust,07899845,06,Multi-academy trust
16375,TR01122,Hoyland Common Primary School,08654591,06,Multi-academy trust
16378,TR03339,The Societas Trust,09987031,06,Multi-academy trust
16379,TR03451,Learning Without Limits Academy Trust,10269535,06,Multi-academy trust
16380,TR03457,Brightwells Academy Trust,10289425,06,Multi-academy trust
16381,TR01200,Kents Hill Junior School,07804282,06,Multi-academy trust
16382,TR01934,Marlow Education Trust,07625556,06,Multi-academy trust
16384,TR03476,Berlesduna Academy Trust,10267656,06,Multi-academy trust
16386,TR03494,Codsall Multi Academy Trust,10204653,06,Multi-academy trust
16387,TR03498,Ad Meliora Academy Trust,10270029,06,Multi-academy trust
16389,TR03535,Chatsworth Multi Academy Trust,10167860,06,Multi-academy trust
16390,TR03549,Community Schools Trust,10337377,06,Multi-academy trust
16392,TR03561,The Auriga Academy Trust,10284264,06,Multi-academy trust
16393,TR03592,Unity Academy Trust,10363519,06,Multi-academy trust
16394,TR03622,Fioretti Trust,10347700,06,Multi-academy trust
16396,TR02339,Leading Learners Multi Academy Trust,07943227,06,Multi-academy trust
16401,TR01924,Insignis Academy Trust,07657307,06,Multi-academy trust
16402,TR01146,Morris Education Trust,07899393,06,Multi-academy trust
16417,TR01687,The Priory Learning Trust,07698707,06,Multi-academy trust
16419,TR01001,The Haygrove Academy Trust,07665225,06,Multi-academy trust
16422,TR03042,Apollo Academies Trust,09280654,06,Multi-academy trust
16426,TR00527,Cliffe Woods Primary School,07659069,06,Multi-academy trust
16427,TR00564,Conyers Trust,08366005,06,Multi-academy trust
16429,TR00495,Christleton High School,07523884,06,Multi-academy trust
16430,TR00255,Life Multi-Academy Trust,07992438,06,Multi-academy trust
16431,TR01234,Wessex Learning Trust,07348580,06,Multi-academy trust
16432,TR03510,Yorkshire and the Humber Co-Operative Learning Trust,10375776,06,Multi-academy trust
16433,TR03413,SMART Multi Academy Trust,10257723,06,Multi-academy trust
16434,TR03464,The Eko Trust,10279605,06,Multi-academy trust
16435,TR03536,Greengate Academy Trust,10396522,06,Multi-academy trust
16436,TR03506,Co-Operative Education East,10365323,06,Multi-academy trust
16438,TR01002,City Learning Trust,07746561,06,Multi-academy trust
16439,TR03491,Learning Academies Trust,10285015,06,Multi-academy trust
16441,,The Island Learning Trust,,06,Multi-academy trust
16442,TR02846,Education Learning Trust,09142319,06,Multi-academy trust
16443,TR01284,Latchmere Academy Trust,08135633,06,Multi-academy trust
16444,,North Leamington School,,06,Multi-academy trust
16445,TR03648,St Edward's Catholic Academy,10294698,06,Multi-academy trust
1128,TR02582,"Hermitage School, The",08811135,10,Single-academy trust
2045,TR00001,"Abbey College, Ramsey",07740516,10,Single-academy trust
2047,TR00003,The Abbey School (Faversham),07697086,10,Single-academy trust
2048,TR00004,Abbots Hall Primary Academy,08484553,10,Single-academy trust
2049,TR00005,Abbs Cross Academy and Arts College,07543181,10,Single-academy trust
2052,TR00007,Abraham Guest Academy Trust,07820566,10,Single-academy trust
2055,TR00009,The Academy @ Ridgewood Trust,07795736,10,Single-academy trust
2056,TR00010,Academy @ Worden,08360915,10,Single-academy trust
2057,TR00011,Academy 360,06269025,10,Single-academy trust
2058,TR00012,The Academy of Central Bedfordshire,07948348,10,Single-academy trust
2063,TR00016,Accrington St Christopher's Church of England High School,07728029,10,Single-academy trust
2065,TR00018,Acle Academy,08169571,10,Single-academy trust
2066,TR00019,Acocks Green Primary School,08424090,10,Single-academy trust
2069,TR00021,The Acorn EBS Free School Ltd.,07654340,10,Single-academy trust
2073,TR00023,Active Education Academy Trust,07650619,10,Single-academy trust
2085,TR03030,Akaal Education Trust,08334743,10,Single-academy trust
2086,TR00028,Alameda Middle School,07681848,10,Single-academy trust
2087,TR00029,Alban Church of England Academy Trust,07563436,10,Single-academy trust
2088,TR00030,Alban City Free School Ltd,07644208,10,Single-academy trust
2090,TR00032,The Albany School,07689986,10,Single-academy trust
2091,TR00033,Alcester Academy,07700251,10,Single-academy trust
2092,TR00034,Alcester Grammar School,07485466,10,Single-academy trust
2093,TR00035,Alderbrook School,07687619,10,Single-academy trust
2094,TR00036,Alderman Jacobs School,07531756,10,Single-academy trust
2097,TR00038,Aldridge School A Science College,07983995,10,Single-academy trust
2099,TR00039,The Alec Reed Academy,04444278,10,Single-academy trust
2101,TR00040,Alexandra Infant School,08759430,10,Single-academy trust
2102,TR00041,Alexandra Junior School,08621035,10,Single-academy trust
2103,TR00042,Alexandra Park School,07708890,10,Single-academy trust
2104,TR00043,Alfriston School,07916763,10,Single-academy trust
2107,TR00044,All Saints Academy,08372064,10,Single-academy trust
2108,TR00045,All Saints Academy Dunstable,06853140,10,Single-academy trust
2110,TR00046,"All Saints' Academy, Cheltenham",06831538,10,Single-academy trust
2113,TR00049,All Saints' Catholic High School,08100620,10,Single-academy trust
2114,TR00764,"ALL SAINTS CHURCH OF ENGLAND ACADEMY, PLYMOUTH",07035041,10,Single-academy trust
2115,TR00050,All Saints Inter-church Academy,08454781,10,Single-academy trust
2116,TR00051,Allestree Woodlands School,07951293,10,Single-academy trust
2117,TR00052,Alleyne's Academy,08611863,10,Single-academy trust
2119,TR00054,Alma Primary,07958546,10,Single-academy trust
2120,TR00055,Al-Madinah Education Trust,07970052,10,Single-academy trust
2121,TR00056,Alperton Community School,08163458,10,Single-academy trust
2123,TR00058,Alternative Provision Free School Thetford Limited,07654634,10,Single-academy trust
2124,TR00060,Altrincham College of Arts,08137701,10,Single-academy trust
2126,TR00062,Altwood Church of England School,08107655,10,Single-academy trust
2129,TR00063,Ambleside Primary School,08246275,10,Single-academy trust
2130,TR00064,Amersham School,07662135,10,Single-academy trust
2131,TR00065,Amery Hill School Academy Trust,07760509,10,Single-academy trust
2134,TR00067,Anglo European Academy Trust,07846848,10,Single-academy trust
2136,TR00069,Ansford Academy Trust,07657806,10,Single-academy trust
2138,TR00070,Appleby Grammar School,07698461,10,Single-academy trust
2140,TR00071,Applecroft School,07917745,10,Single-academy trust
2141,TR00072,Appleton Primary School,08682513,10,Single-academy trust
2145,TR00074,Archbishop Benson Church of England Primary School,07705878,10,Single-academy trust
2151,TR00077,The Archer Academy,07952786,10,Single-academy trust
2153,TR00079,Arden Grove Infant and Nursery School,08510814,10,Single-academy trust
2155,TR00080,Ardley Hill Academy,08006892,10,Single-academy trust
2160,TR00083,Armthorpe Shaw Wood Academy Limited,08082204,10,Single-academy trust
2162,TR00085,Arnold Academy,07670723,10,Single-academy trust
2163,TR00086,Arnold Hill Foundation Trust,07764405,10,Single-academy trust
2164,TR00087,Arnside National Church of England School,07840925,10,Single-academy trust
2165,TR00088,Arthur Mellows Village College,07333133,10,Single-academy trust
2169,TR00091,Asfordby Captain's Close Primary School,08550037,10,Single-academy trust
2170,TR00092,Asfordby Hill Primary School,08385139,10,Single-academy trust
2171,TR00093,Ash Field Academy Trust,07988444,10,Single-academy trust
2173,TR00095,Ashby Hill Top Primary School Academy Trust,08197381,10,Single-academy trust
2174,TR00096,Ashby School,08126868,10,Single-academy trust
2176,TR00098,Ashlawn School Academy Trust,07515832,10,Single-academy trust
2178,TR00099,The Ashley School Academy Trust,07729412,10,Single-academy trust
2181,TR00101,Ashperton Primary Academy Trust,07551088,10,Single-academy trust
2182,TR00102,Ashwell Academy,08418435,10,Single-academy trust
2190,TR02946,"Aspire Academy Free School Trust, The",08330636,10,Single-academy trust
2193,TR02912,Aspire Academy Trust (Harlow),08337776,10,Single-academy trust
2197,TR00106,Aston University Engineering Academy Birmingham,07166427,10,Single-academy trust
2198,TR00107,Astwood Bank First School,08637890,10,Single-academy trust
2202,TR00108,Atwood Primary Academy,08795464,10,Single-academy trust
2203,TR00109,Auckley School,07705402,10,Single-academy trust
2204,TR00110,Audenshaw School Academy Trust,07333089,10,Single-academy trust
2210,TR00113,The Avenue School Special Needs Academy Trust,07706726,10,Single-academy trust
2211,TR00114,Avishayes Primary School and Early Years Centre,07695401,10,Single-academy trust
2214,TR00116,Axbridge Church of England First School Academy,08163433,10,Single-academy trust
2215,TR00117,The Axholme Academy,07840804,10,Single-academy trust
2216,TR00118,Aylesbury Grammar School,07538386,10,Single-academy trust
2217,TR00119,Aylesbury High School,07633357,10,Single-academy trust
2218,TR00120,The Aylesbury Vale Academy,06745367,10,Single-academy trust
2219,TR00121,Aylesford School and Sixth Form College,07848367,10,Single-academy trust
2220,TR00122,Backwell School,07545681,10,Single-academy trust
2222,TR00123,Bacon's College,02490773,10,Single-academy trust
2223,TR00124,Bacup and Rawtenstall Grammar School,08205021,10,Single-academy trust
2224,TR00125,Balcarras School,07495541,10,Single-academy trust
2225,TR00126,Balgowan Primary School,07672683,10,Single-academy trust
2227,TR00128,Bamford Academy,07721109,10,Single-academy trust
2228,TR03043,"Banovallum School Academy Trust, The",09289718,10,Single-academy trust
2229,TR00129,Barnby Dun Primary Academy,08029445,10,Single-academy trust
2230,TR00130,The Barnby Road Trust,07345215,10,Single-academy trust
2238,TR00135,Barnsbury Primary School,08798425,10,Single-academy trust
2240,TR00137,Barrow 1618 The School Co,07640198,10,Single-academy trust
2242,TR00138,Barrs Court Academy Trust,08426360,10,Single-academy trust
2245,TR00140,Bartley Green School,07523506,10,Single-academy trust
2246,TR00141,Barton Court Grammar School Academy,07711925,10,Single-academy trust
2247,TR00142,Barwell Church of England Academy,08247528,10,Single-academy trust
2249,TR00144,Bassingbourn Village College,07729237,10,Single-academy trust
2251,TR00146,Batley Academy Trust,07509409,10,Single-academy trust
2253,TR00148,Battling Brook Primary School,08512087,10,Single-academy trust
2254,TR00149,Baxter College,08158232,10,Single-academy trust
2256,TR00150,Bay House School,07834711,10,Single-academy trust
2258,TR00152,BBG Academy Trust,07612083,10,Single-academy trust
2260,TR00154,Beacon Hill Academy,08183461,10,Single-academy trust
2261,TR00155,"Beacon School, The",07836232,10,Single-academy trust
2262,TR02872,Beaconsfield High School,08679235,10,Single-academy trust
2263,TR00156,Beaconsfield School,08257392,10,Single-academy trust
2266,TR00159,Beaufort Primary School,08749901,10,Single-academy trust
2267,TR00160,Beaumont School,08104190,10,Single-academy trust
2269,TR00162,Chislehurst School For Girls,07527090,10,Single-academy trust
2272,TR00164,Bede Academy,05975733,10,Single-academy trust
2273,TR00165,The Bedford Academy,06969741,10,Single-academy trust
2274,TR00166,The Bedford and Kempston Free School Limited,07337888,10,Single-academy trust
2277,TR00168,Bedminster Down School,07829616,10,Single-academy trust
2278,TR00169,Beech Hill School,07733196,10,Single-academy trust
2279,TR00170,Beechen Cliff School,07551986,10,Single-academy trust
2280,TR00171,Beecroft Academy,08699391,10,Single-academy trust
2281,TR00172,Beis Yaakov Jewish High School Academy,08140850,10,Single-academy trust
2284,TR00175,Belle Vue Girls' School,07968130,10,Single-academy trust
2285,TR00176,Bellerive FCJ Catholic College,08028387,10,Single-academy trust
2287,TR00177,Belleville Primary School,07768645,10,Single-academy trust
2289,TR00179,Belmont Castle Academy,08239056,10,Single-academy trust
2290,TR00180,Belthorn Academy Primary School,07756219,10,Single-academy trust
2291,TR00181,Belvoir and Melton Academy Trust,08165692,10,Single-academy trust
2292,TR00182,Benedict Biscop Church of England Academy,07909140,10,Single-academy trust
2293,TR02672,Bengeworth CE Academy,08943457,10,Single-academy trust
2296,TR00184,Bentley Heath Church of England Primary School,08769758,10,Single-academy trust
2298,TR00186,Berwick Academy,07807248,10,Single-academy trust
2301,TR00188,Beths Grammar School,07379768,10,Single-academy trust
2302,TR00189,Beverley Grammar School,07688240,10,Single-academy trust
2303,TR00190,Bexley Business Academy Limited,04233659,10,Single-academy trust
2304,TR00191,Bexley Grammar School,07455732,10,Single-academy trust
2306,TR00192,Bickleigh on Exe Church of England Primary School,07853540,10,Single-academy trust
2308,TR00194,Biddulph High School,07680339,10,Single-academy trust
2309,TR00195,Biggin Hill Primary Academy,08411590,10,Single-academy trust
2310,TR00196,Biggin Hill Primary School,07682300,10,Single-academy trust
2312,TR00198,Bilingual Primary School Project Ltd,07413872,10,Single-academy trust
2313,TR00199,The Billericay School,07666213,10,Single-academy trust
2314,TR00200,Billing Brook School Academy Trust,08711161,10,Single-academy trust
2315,TR00201,Bilton School,07845283,10,Single-academy trust
2316,TR00202,Birchwood Community Academy Trust,08426967,10,Single-academy trust
2317,TR00203,Birchwood High School,07791971,10,Single-academy trust
2318,TR00204,Birdwell School,08425918,10,Single-academy trust
2319,TR00205,Birkdale High School,07695504,10,Single-academy trust
2320,TR00206,Birkett House School,08231964,10,Single-academy trust
2324,TR00208,Birmingham Ormiston Academy,06832416,10,Single-academy trust
2325,TR00209,Biscovey Academy,07849630,10,Single-academy trust
2329,TR00212,Bishop Creighton Academy,07533801,10,Single-academy trust
2330,TR00213,Bishop Fox's School,07660968,10,Single-academy trust
2333,TR00215,Bishop Luffa School,08749379,10,Single-academy trust
2334,TR00216,Bishop of Rochester Academy,07025097,10,Single-academy trust
2335,TR00217,The Bishop of Winchester Academy Trust,07034121,10,Single-academy trust
